File,Line,Text,Suggested Key
"pages\Register.tsx",269,"span","register.span"
"pages\Register.tsx",280,"Button","register.button"
"pages\ReopenRequests.tsx",87,"Error loading reopen requests:","reopenrequests.error_loading_reopen_requests"
"pages\ReopenRequests.tsx",165,"Error reviewing request:","reopenrequests.error_reviewing_request"
"pages\ReopenRequests.tsx",87,"Error loading reopen requests:","reopenrequests.error_loading_reopen_requests"
"pages\ReopenRequests.tsx",165,"Error reviewing request:","reopenrequests.error_reviewing_request"
"pages\ResetPassword.tsx",134,"Analy-Ticket","resetpassword.analyticket"
"pages\SessionTimeoutConfigPage.tsx",119,"Session Timeout Configuration","sessiontimeoutconfig.session_timeout_configuration"
"pages\SessionTimeoutConfigPage.tsx",122,"Configure automatic logout settings for user sessions","sessiontimeoutconfig.configure_automatic_logout_set"
"pages\SessionTimeoutConfigPage.tsx",127,"Admin Only","sessiontimeoutconfig.admin_only"
"pages\SessionTimeoutConfigPage.tsx",144,"Timeout Settings","sessiontimeoutconfig.timeout_settings"
"pages\SessionTimeoutConfigPage.tsx",214,"Summary","sessiontimeoutconfig.summary"
"pages\SessionTimeoutConfigPage.tsx",230,"Save Settings","sessiontimeoutconfig.save_settings"
"pages\SessionTimeoutConfigPage.tsx",240,"Revert Changes","sessiontimeoutconfig.revert_changes"
"pages\SessionTimeoutConfigPage.tsx",249,"Reset to Defaults","sessiontimeoutconfig.reset_to_defaults"
"pages\SessionTimeoutConfigPage.tsx",259,"Common Presets","sessiontimeoutconfig.common_presets"
"pages\SessionTimeoutConfigPage.tsx",266,"High security, frequent checks","sessiontimeoutconfig.high_security_frequent_checks"
"pages\SessionTimeoutConfigPage.tsx",275,"Apply","sessiontimeoutconfig.apply"
"pages\SessionTimeoutConfigPage.tsx",283,"Balanced security and usability","sessiontimeoutconfig.balanced_security_and_usabilit"
"pages\SessionTimeoutConfigPage.tsx",292,"Apply","sessiontimeoutconfig.apply"
"pages\SessionTimeoutConfigPage.tsx",300,"Lower security, better UX","sessiontimeoutconfig.lower_security_better_ux"
"pages\SessionTimeoutConfigPage.tsx",309,"Apply","sessiontimeoutconfig.apply"
"pages\SessionTimeoutConfigPage.tsx",230,"Button","sessiontimeoutconfig.button"
"pages\SessionTimeoutConfigPage.tsx",240,"Button","sessiontimeoutconfig.button"
"pages\SessionTimeoutConfigPage.tsx",249,"Button","sessiontimeoutconfig.button"
"pages\SessionTimeoutConfigPage.tsx",275,"Button","sessiontimeoutconfig.button"
"pages\SessionTimeoutConfigPage.tsx",292,"Button","sessiontimeoutconfig.button"
"pages\SessionTimeoutConfigPage.tsx",309,"Button","sessiontimeoutconfig.button"
"pages\SessionTimeoutConfigPage.tsx",41,"Error loading session timeout settings:","sessiontimeoutconfig.error_loading_session_timeout_"
"pages\SessionTimeoutConfigPage.tsx",58,"Timeout must be between 1 and 480 minutes (8 hours)","sessiontimeoutconfig.timeout_must_be_between_1_and_"
"pages\SessionTimeoutConfigPage.tsx",63,"Warning time must be between 1 minute and less than timeout duration","sessiontimeoutconfig.warning_time_must_be_between_1"
"pages\SessionTimeoutConfigPage.tsx",68,"Check interval must be between 1 and 60 seconds","sessiontimeoutconfig.check_interval_must_be_between"
"pages\SessionTimeoutConfigPage.tsx",76,"Session Timeout Settings Saved","sessiontimeoutconfig.session_timeout_settings_saved"
"pages\SessionTimeoutConfigPage.tsx",86,"Error saving settings:","sessiontimeoutconfig.error_saving_settings"
"pages\SessionTimeoutConfigPage.tsx",87,"Failed to save settings","sessiontimeoutconfig.failed_to_save_settings"
"pages\SessionTimeoutConfigPage.tsx",41,"Error loading session timeout settings:","sessiontimeoutconfig.error_loading_session_timeout_"
"pages\SessionTimeoutConfigPage.tsx",86,"Error saving settings:","sessiontimeoutconfig.error_saving_settings"
"pages\Settings.tsx",142,"Back","settings.back"
"pages\Settings.tsx",142,"span","settings.span"
"pages\SLAConfigPage.tsx",7,"SLA Configuration","slaconfig.sla_configuration"
"pages\TicketDetail.tsx",267,"Back","ticketdetail.back"
"pages\TicketDetail.tsx",268,"Back","ticketdetail.back"
"pages\TicketDetail.tsx",283,"Print","ticketdetail.print"
"pages\TicketDetail.tsx",284,"Print","ticketdetail.print"
"pages\TicketDetail.tsx",288,"Share","ticketdetail.share"
"pages\TicketDetail.tsx",289,"Share","ticketdetail.share"
"pages\TicketDetail.tsx",294,"Edit","ticketdetail.edit"
"pages\TicketDetail.tsx",295,"Edit","ticketdetail.edit"
"pages\TicketDetail.tsx",347,"Description","ticketdetail.description"
"pages\TicketDetail.tsx",366,"Chat","ticketdetail.chat"
"pages\TicketDetail.tsx",373,"Comments","ticketdetail.comments"
"pages\TicketDetail.tsx",380,"Tasks","ticketdetail.tasks"
"pages\TicketDetail.tsx",387,"Activity","ticketdetail.activity"
"pages\TicketDetail.tsx",394,"Feedback","ticketdetail.feedback"
"pages\TicketDetail.tsx",444,"Assign to Me","ticketdetail.assign_to_me"
"pages\TicketDetail.tsx",448,"Escalate","ticketdetail.escalate"
"pages\TicketDetail.tsx",452,"Close","ticketdetail.close"
"pages\TicketDetail.tsx",469,"Properties","ticketdetail.properties"
"pages\TicketDetail.tsx",482,"Category","ticketdetail.category"
"pages\TicketDetail.tsx",502,"Department","ticketdetail.department"
"pages\TicketDetail.tsx",522,"Due Date","ticketdetail.due_date"
"pages\TicketDetail.tsx",571,"SLA Monitoring","ticketdetail.sla_monitoring"
"pages\TicketDetail.tsx",595,"Tags","ticketdetail.tags"
"pages\TicketDetail.tsx",617,"Knowledge Base","ticketdetail.knowledge_base"
"pages\TicketDetail.tsx",635,"People","ticketdetail.people"
"pages\TicketDetail.tsx",644,"Requester","ticketdetail.requester"
"pages\TicketDetail.tsx",677,"Assignee","ticketdetail.assignee"
"pages\TicketDetail.tsx",716,"Unassigned","ticketdetail.unassigned"
"pages\TicketDetail.tsx",718,"Assign","ticketdetail.assign"
"pages\TicketDetail.tsx",730,"Followers","ticketdetail.followers"
"pages\TicketDetail.tsx",745,"No followers yet","ticketdetail.no_followers_yet"
"pages\TicketDetail.tsx",267,"span","ticketdetail.span"
"pages\TicketDetail.tsx",268,"span","ticketdetail.span"
"pages\TicketDetail.tsx",283,"span","ticketdetail.span"
"pages\TicketDetail.tsx",284,"span","ticketdetail.span"
"pages\TicketDetail.tsx",288,"span","ticketdetail.span"
"pages\TicketDetail.tsx",289,"span","ticketdetail.span"
"pages\TicketDetail.tsx",294,"span","ticketdetail.span"
"pages\TicketDetail.tsx",295,"span","ticketdetail.span"
"pages\TicketDetail.tsx",444,"Button","ticketdetail.button"
"pages\TicketDetail.tsx",448,"Button","ticketdetail.button"
"pages\TicketDetail.tsx",452,"Button","ticketdetail.button"
"pages\TicketDetail.tsx",617,"span","ticketdetail.span"
"pages\TicketDetail.tsx",716,"span","ticketdetail.span"
"pages\TicketDetail.tsx",718,"Button","ticketdetail.button"
"pages\TicketDetail.tsx",98,"Failed to copy text:","ticketdetail.failed_to_copy_text"
"pages\TicketDetail.tsx",98,"Failed to copy text:","ticketdetail.failed_to_copy_text"
"pages\TicketDetail.tsx",219,"Tags atualizadas:","ticketdetail.tags_atualizadas"
"pages\TicketsPage.tsx",455,"New Ticket","tickets.new_ticket"
"pages\TicketsPage.tsx",456,"New","tickets.new"
"pages\TicketsPage.tsx",481,"Created Today","tickets.created_today"
"pages\TicketsPage.tsx",495,"This Week","tickets.this_week"
"pages\TicketsPage.tsx",509,"Avg Resolution","tickets.avg_resolution"
"pages\TicketsPage.tsx",533,"Advanced Filters","tickets.advanced_filters"
"pages\TicketsPage.tsx",552,"Error","tickets.error"
"pages\TicketsPage.tsx",562,"Retry","tickets.retry"
"pages\TicketsPage.tsx",455,"span","tickets.span"
"pages\TicketsPage.tsx",456,"span","tickets.span"
"pages\TicketsPage.tsx",533,"span","tickets.span"
"pages\TicketsPage.tsx",562,"Button","tickets.button"
"pages\TicketsPage.tsx",55,"User profile not loaded. Please log in to view tickets.","tickets.user_profile_not_loaded_please"
"pages\TicketsPage.tsx",86,"Invalid ticket data received from server","tickets.invalid_ticket_data_received_f"
"pages\TicketsPage.tsx",182,"Failed to load tickets","tickets.failed_to_load_tickets"
"pages\TicketsPage.tsx",183,"Error loading tickets and statistics:","tickets.error_loading_tickets_and_stat"
"pages\TicketsPage.tsx",188,"Access denied: You can only view your own tickets","tickets.access_denied_you_can_only_vie"
"pages\TicketsPage.tsx",195,"No tickets found matching your criteria","tickets.no_tickets_found_matching_your"
"pages\TicketsPage.tsx",205,"An unexpected error occurred while loading tickets","tickets.an_unexpected_error_occurred_w"
"pages\TicketsPage.tsx",260,"Invalid ticket data received from server","tickets.invalid_ticket_data_received_f"
"pages\TicketsPage.tsx",273,"Failed to refresh tickets","tickets.failed_to_refresh_tickets"
"pages\TicketsPage.tsx",274,"Error refreshing tickets:","tickets.error_refreshing_tickets"
"pages\TicketsPage.tsx",75,"🔍 Enhanced filtering options:","tickets._enhanced_filtering_options"
"pages\TicketsPage.tsx",91,"🔍 Statistics Debug:","tickets._statistics_debug"
"pages\TicketsPage.tsx",183,"Error loading tickets and statistics:","tickets.error_loading_tickets_and_stat"
"pages\TicketsPage.tsx",274,"Error refreshing tickets:","tickets.error_refreshing_tickets"
"pages\TicketsPage.tsx",445,"🎫 Create Ticket button clicked in TicketsPage","tickets._create_ticket_button_clicked_"
"pages\TicketsPage.tsx",446,"🔍 Current isCreateDialogOpen state:","tickets._current_iscreatedialogopen_st"
"pages\TicketsPage.tsx",448,"✅ setIsCreateDialogOpen(true) called","tickets._setiscreatedialogopentrue_cal"
"pages\TicketsPage.tsx",449,"🎯 Dialog should now be open","tickets._dialog_should_now_be_open"
"pages\TicketsPage.tsx",581,"🔍 TicketsPage render - isCreateDialogOpen:","tickets._ticketspage_render_iscreatedi"
"pages\TodoPage.tsx",7,"To-Do List","todo.todo_list"
"pages\TodoPage.tsx",8,"Manage your ticket-related tasks","todo.manage_your_ticketrelated_task"
"pages\UpdateCategoriesPage.tsx",170,"💥 Erro durante a atualização:","updatecategories._erro_durante_a_atualizao"
"pages\UpdateCategoriesPage.tsx",170,"💥 Erro durante a atualização:","updatecategories._erro_durante_a_atualizao"
"pages\UserManagementPage.tsx",7,"User Management","usermanagement.user_management"
"scripts\fix-schema.ts",8,"❌ Error: SUPABASE_SERVICE_KEY environment variable is not set","scripts.fix-schema._error_supabaseservicekey_envi"
"scripts\fix-schema.ts",34,"❌ Error checking subcategories table:","scripts.fix-schema._error_checking_subcategories_"
"scripts\fix-schema.ts",60,"❌ Error executing SQL:","scripts.fix-schema._error_executing_sql"
"scripts\fix-schema.ts",77,"❌ Error verifying changes:","scripts.fix-schema._error_verifying_changes"
"scripts\fix-schema.ts",84,"❌ Unexpected error:","scripts.fix-schema._unexpected_error"
"scripts\fix-schema.ts",8,"❌ Error: SUPABASE_SERVICE_KEY environment variable is not set","scripts.fix-schema._error_supabaseservicekey_envi"
"scripts\fix-schema.ts",9,"\n🔑 Please set your Supabase Service Role Key:","scripts.fix-schema.n_please_set_your_supabase_ser"
"scripts\fix-schema.ts",10,"1. Go to your Supabase Dashboard","scripts.fix-schema.1_go_to_your_supabase_dashboar"
"scripts\fix-schema.ts",11,"2. Navigate to Settings > API","scripts.fix-schema.2_navigate_to_settings_api"
"scripts\fix-schema.ts",12,"3. Copy the","scripts.fix-schema.3_copy_the_"
"scripts\fix-schema.ts",13,"4. Set it as environment variable: SUPABASE_SERVICE_KEY=your_key_here","scripts.fix-schema.4_set_it_as_environment_variab"
"scripts\fix-schema.ts",25,"🔧 Checking database schema...","scripts.fix-schema._checking_database_schema"
"scripts\fix-schema.ts",34,"❌ Error checking subcategories table:","scripts.fix-schema._error_checking_subcategories_"
"scripts\fix-schema.ts",60,"❌ Error executing SQL:","scripts.fix-schema._error_executing_sql"
"scripts\fix-schema.ts",64,"✅ Schema fixed successfully!","scripts.fix-schema._schema_fixed_successfully"
"scripts\fix-schema.ts",65,"✅ Added subcategory_id column","scripts.fix-schema._added_subcategoryid_column"
"scripts\fix-schema.ts",66,"✅ Created index","scripts.fix-schema._created_index"
"scripts\fix-schema.ts",67,"✅ Granted permissions","scripts.fix-schema._granted_permissions"
"scripts\fix-schema.ts",68,"✅ Refreshed schema cache","scripts.fix-schema._refreshed_schema_cache"
"scripts\fix-schema.ts",77,"❌ Error verifying changes:","scripts.fix-schema._error_verifying_changes"
"scripts\fix-schema.ts",81,"✅ Changes verified successfully!","scripts.fix-schema._changes_verified_successfully"
"scripts\fix-schema.ts",84,"❌ Unexpected error:","scripts.fix-schema._unexpected_error"
"scripts\fix-tickets-schema.ts",9,"❌ Error: SUPABASE_SERVICE_KEY environment variable is not set","scripts.fix-tickets-schema._error_supabaseservicekey_envi"
"scripts\fix-tickets-schema.ts",52,"❌ Error fixing schema:","scripts.fix-tickets-schema._error_fixing_schema"
"scripts\fix-tickets-schema.ts",9,"❌ Error: SUPABASE_SERVICE_KEY environment variable is not set","scripts.fix-tickets-schema._error_supabaseservicekey_envi"
"scripts\fix-tickets-schema.ts",10,"\n🔑 Please set your Supabase Service Role Key:","scripts.fix-tickets-schema.n_please_set_your_supabase_ser"
"scripts\fix-tickets-schema.ts",11,"1. Go to your Supabase Dashboard","scripts.fix-tickets-schema.1_go_to_your_supabase_dashboar"
"scripts\fix-tickets-schema.ts",12,"2. Navigate to Settings > API","scripts.fix-tickets-schema.2_navigate_to_settings_api"
"scripts\fix-tickets-schema.ts",13,"3. Copy the","scripts.fix-tickets-schema.3_copy_the_"
"scripts\fix-tickets-schema.ts",14,"4. Set it as environment variable: SUPABASE_SERVICE_KEY=your_key_here","scripts.fix-tickets-schema.4_set_it_as_environment_variab"
"scripts\fix-tickets-schema.ts",26,"🔧 Fixing tickets_new table schema...","scripts.fix-tickets-schema._fixing_ticketsnew_table_schem"
"scripts\fix-tickets-schema.ts",46,"✅ Successfully added subcategory_id column to tickets_new table","scripts.fix-tickets-schema._successfully_added_subcategor"
